,match_no,team_1,team_2,batsmen,wicket_status,R,B,M,fours,sixes,SR,special_role,dismissal_mode,bowler_name,fielder,is_fielder_involved,match_date,day,month,year,Runs_in_Running,is_duck,player_aggression,scored_50,time_on_field,player_rating_performance
3367,17th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,NLTC Perera,b Kallis,36.0,25.0,33.0,2.0,1.0,144.0,normal player,bowled,Kallis,no fielder,0,2013-04-14,14.0,4.0,2013.0,22.0,0,medium,0,average,5
3368,17th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,A Ashish Reddy,b Senanayake,4.0,5.0,8.0,0.0,0.0,80.0,normal player,bowled,Senanayake,no fielder,0,2013-04-14,14.0,4.0,2013.0,4.0,0,slow,0,short,1
3369,17th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,KV Sharma,not out,5.0,9.0,13.0,0.0,0.0,55.55,normal player,not out,no bowler,no fielder,0,2013-04-14,14.0,4.0,2013.0,5.0,0,slow,0,short,1
3370,17th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,GH Vihari,c Tiwary b Bhatia,1.0,2.0,3.0,0.0,0.0,50.0,normal player,caught,Bhatia,Tiwary,1,2013-04-14,14.0,4.0,2013.0,1.0,0,slow,0,short,1
3371,17th match (D/N),Kolkata Knight Riders,Sunrisers Hyderabad,A Mishra,not out,1.0,1.0,3.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2013-04-14,14.0,4.0,2013.0,1.0,0,medium,0,short,4
3372,18th match (N),Kings XI Punjab,Rajasthan Royals,Mandeep Singh,c Binny b Sreesanth,2.0,8.0,9.0,0.0,0.0,25.0,normal player,caught,Sreesanth,Binny,1,2013-04-14,14.0,4.0,2013.0,2.0,0,slow,0,short,1
3373,18th match (N),Kings XI Punjab,Rajasthan Royals,AC Gilchrist,c Trivedi b Sreesanth,0.0,2.0,5.0,0.0,0.0,0.0,captain & wicket keeper,caught,Sreesanth,Trivedi,1,2013-04-14,14.0,4.0,2013.0,0.0,1,slow,0,short,1
3374,18th match (N),Kings XI Punjab,Rajasthan Royals,M Vohra,run out (Faulkner),3.0,6.0,10.0,0.0,0.0,50.0,normal player,run out,no bowler,no fielder,0,2013-04-14,14.0,4.0,2013.0,3.0,0,slow,0,short,1
3375,18th match (N),Kings XI Punjab,Rajasthan Royals,DJ Hussey,c Dravid b Trivedi,41.0,31.0,49.0,4.0,1.0,132.25,normal player,caught,Trivedi,Dravid,1,2013-04-14,14.0,4.0,2013.0,19.0,0,medium,0,average,5
3376,18th match (N),Kings XI Punjab,Rajasthan Royals,Gurkeerat Singh,c †Samson b Trivedi,10.0,15.0,21.0,1.0,0.0,66.66,normal player,caught,Trivedi,†Samson,1,2013-04-14,14.0,4.0,2013.0,6.0,0,slow,0,short,1
3377,18th match (N),Kings XI Punjab,Rajasthan Royals,R Sathish,c †Samson b Faulkner,11.0,12.0,15.0,2.0,0.0,91.66,normal player,caught,Faulkner,†Samson,1,2013-04-14,14.0,4.0,2013.0,3.0,0,slow,0,short,1
3378,18th match (N),Kings XI Punjab,Rajasthan Royals,Azhar Mahmood,b Cooper,23.0,20.0,26.0,3.0,0.0,115.0,normal player,bowled,Cooper,no fielder,0,2013-04-14,14.0,4.0,2013.0,11.0,0,medium,0,average,5
3379,18th match (N),Kings XI Punjab,Rajasthan Royals,PP Chawla,c Rahane b Cooper,7.0,9.0,13.0,0.0,0.0,77.77,normal player,caught,Cooper,Rahane,1,2013-04-14,14.0,4.0,2013.0,7.0,0,slow,0,short,1
3380,18th match (N),Kings XI Punjab,Rajasthan Royals,RJ Harris,not out,2.0,3.0,15.0,0.0,0.0,66.66,normal player,not out,no bowler,no fielder,0,2013-04-14,14.0,4.0,2013.0,2.0,0,slow,0,short,1
3381,18th match (N),Kings XI Punjab,Rajasthan Royals,P Kumar,run out (†Samson),15.0,7.0,5.0,2.0,1.0,214.28,normal player,run out,no bowler,no fielder,0,2013-04-14,14.0,4.0,2013.0,1.0,0,aggressive,0,short,7
3382,18th match (N),Kings XI Punjab,Rajasthan Royals,P Awana,c †Samson b Faulkner,0.0,1.0,1.0,0.0,0.0,0.0,normal player,caught,Faulkner,†Samson,1,2013-04-14,14.0,4.0,2013.0,0.0,1,slow,0,short,1
3383,18th match (N),Kings XI Punjab,Rajasthan Royals,SR Watson,c Mandeep Singh b Awana,32.0,19.0,21.0,7.0,0.0,168.42,normal player,caught,Awana,Mandeep Singh,1,2013-04-14,14.0,4.0,2013.0,4.0,0,aggressive,0,short,7
3384,18th match (N),Kings XI Punjab,Rajasthan Royals,AM Rahane,not out,34.0,42.0,87.0,3.0,0.0,80.95,normal player,not out,no bowler,no fielder,0,2013-04-14,14.0,4.0,2013.0,22.0,0,slow,0,average,2
3385,18th match (N),Kings XI Punjab,Rajasthan Royals,R Dravid,c †Gilchrist b Kumar,9.0,12.0,11.0,2.0,0.0,75.0,captain,caught,Kumar,†Gilchrist,1,2013-04-14,14.0,4.0,2013.0,1.0,0,slow,0,short,1
3386,18th match (N),Kings XI Punjab,Rajasthan Royals,STR Binny,c †Gilchrist b Kumar,0.0,4.0,2.0,0.0,0.0,0.0,normal player,caught,Kumar,†Gilchrist,1,2013-04-14,14.0,4.0,2013.0,0.0,1,slow,0,short,1
3387,18th match (N),Kings XI Punjab,Rajasthan Royals,BJ Hodge,lbw b Chawla,15.0,16.0,21.0,2.0,0.0,93.75,normal player,lbw,Chawla,no fielder,0,2013-04-14,14.0,4.0,2013.0,7.0,0,slow,0,short,1
3388,18th match (N),Kings XI Punjab,Rajasthan Royals,SV Samson,not out,27.0,23.0,18.0,3.0,0.0,117.39,wicket keeper,not out,no bowler,no fielder,0,2013-04-14,14.0,4.0,2013.0,15.0,0,medium,0,average,5
3389,19th match (N),Pune Warriors,Chennai Super Kings,RV Uthappa,c Jadeja b Morris,26.0,33.0,55.0,2.0,0.0,78.78,wicket keeper,caught,Morris,Jadeja,1,2013-04-15,15.0,4.0,2013.0,18.0,0,slow,0,average,2
3390,19th match (N),Pune Warriors,Chennai Super Kings,AJ Finch,st †Dhoni b Jadeja,67.0,45.0,48.0,10.0,2.0,148.88,normal player,stumped,Jadeja,†Dhoni,1,2013-04-15,15.0,4.0,2013.0,15.0,0,medium,1,average,5
3391,19th match (N),Pune Warriors,Chennai Super Kings,LRPL Taylor,c Jadeja b Morris,8.0,13.0,20.0,0.0,0.0,61.53,captain,caught,Morris,Jadeja,1,2013-04-15,15.0,4.0,2013.0,8.0,0,slow,0,short,1
3392,19th match (N),Pune Warriors,Chennai Super Kings,SPD Smith,not out,39.0,16.0,35.0,3.0,3.0,243.75,normal player,not out,no bowler,no fielder,0,2013-04-15,15.0,4.0,2013.0,9.0,0,aggressive,0,short,7
3393,19th match (N),Pune Warriors,Chennai Super Kings,MR Marsh,c Morkel b Bravo,2.0,4.0,3.0,0.0,0.0,50.0,normal player,caught,Bravo,Morkel,1,2013-04-15,15.0,4.0,2013.0,2.0,0,slow,0,short,1
3394,19th match (N),Pune Warriors,Chennai Super Kings,MK Pandey,b Bravo,9.0,8.0,15.0,1.0,0.0,112.5,normal player,bowled,Bravo,no fielder,0,2013-04-15,15.0,4.0,2013.0,5.0,0,medium,0,short,4
3395,19th match (N),Pune Warriors,Chennai Super Kings,AM Nayar,not out,0.0,1.0,1.0,0.0,0.0,0.0,normal player,not out,no bowler,no fielder,0,2013-04-15,15.0,4.0,2013.0,0.0,0,slow,0,short,1
3396,19th match (N),Pune Warriors,Chennai Super Kings,S Anirudha,lbw b Kumar,0.0,2.0,1.0,0.0,0.0,0.0,normal player,lbw,Kumar,no fielder,0,2013-04-15,15.0,4.0,2013.0,0.0,1,slow,0,short,1
3397,19th match (N),Pune Warriors,Chennai Super Kings,M Vijay,c Taylor b Nayar,24.0,22.0,31.0,2.0,1.0,109.09,normal player,caught,Nayar,Taylor,1,2013-04-15,15.0,4.0,2013.0,10.0,0,medium,0,average,5
3398,19th match (N),Pune Warriors,Chennai Super Kings,SK Raina,c Suman b Kumar,8.0,10.0,18.0,1.0,0.0,80.0,normal player,caught,Kumar,Suman,1,2013-04-15,15.0,4.0,2013.0,4.0,0,slow,0,short,1
3399,19th match (N),Pune Warriors,Chennai Super Kings,S Badrinath,c Smith b Marsh,34.0,26.0,39.0,4.0,0.0,130.76,normal player,caught,Marsh,Smith,1,2013-04-15,15.0,4.0,2013.0,18.0,0,medium,0,average,5
3400,19th match (N),Pune Warriors,Chennai Super Kings,RA Jadeja,c Dinda b Marsh,27.0,22.0,36.0,1.0,1.0,122.72,normal player,caught,Marsh,Dinda,1,2013-04-15,15.0,4.0,2013.0,17.0,0,medium,0,average,5
3401,19th match (N),Pune Warriors,Chennai Super Kings,MS Dhoni,c Smith b Dinda,10.0,13.0,24.0,0.0,0.0,76.92,captain & wicket keeper,caught,Dinda,Smith,1,2013-04-15,15.0,4.0,2013.0,10.0,0,slow,0,short,1
3402,19th match (N),Pune Warriors,Chennai Super Kings,DJ Bravo,c Smith b Sharma,1.0,4.0,5.0,0.0,0.0,25.0,normal player,caught,Sharma,Smith,1,2013-04-15,15.0,4.0,2013.0,1.0,0,slow,0,short,1
3403,19th match (N),Pune Warriors,Chennai Super Kings,JA Morkel,c Finch b Dinda,13.0,11.0,18.0,0.0,1.0,118.18,normal player,caught,Dinda,Finch,1,2013-04-15,15.0,4.0,2013.0,7.0,0,medium,0,short,4
3404,19th match (N),Pune Warriors,Chennai Super Kings,CH Morris,not out,5.0,5.0,11.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2013-04-15,15.0,4.0,2013.0,5.0,0,medium,0,short,4
3405,19th match (N),Pune Warriors,Chennai Super Kings,R Ashwin,not out,11.0,5.0,3.0,2.0,0.0,220.0,normal player,not out,no bowler,no fielder,0,2013-04-15,15.0,4.0,2013.0,3.0,0,aggressive,0,short,7
3406,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,AC Gilchrist,lbw b Senanayake,7.0,12.0,16.0,1.0,0.0,58.33,captain & wicket keeper,lbw,Senanayake,no fielder,0,2013-04-16,16.0,4.0,2013.0,3.0,0,slow,0,short,1
3407,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,Mandeep Singh,c †Bisla b Kallis,41.0,30.0,45.0,6.0,0.0,136.66,normal player,caught,Kallis,†Bisla,1,2013-04-16,16.0,4.0,2013.0,17.0,0,medium,0,average,5
3408,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,M Vohra,c & b Balaji,17.0,16.0,18.0,2.0,0.0,106.25,normal player,caught,Balaji,Balaji,1,2013-04-16,16.0,4.0,2013.0,9.0,0,medium,0,short,4
3409,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,DJ Hussey,c †Bisla b Narine,12.0,15.0,27.0,0.0,0.0,80.0,normal player,caught,Narine,†Bisla,1,2013-04-16,16.0,4.0,2013.0,12.0,0,slow,0,short,1
3410,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,DA Miller,b Senanayake,20.0,17.0,26.0,1.0,0.0,117.64,normal player,bowled,Senanayake,no fielder,0,2013-04-16,16.0,4.0,2013.0,16.0,0,medium,0,short,4
3411,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,Azhar Mahmood,c & b Narine,0.0,1.0,1.0,0.0,0.0,0.0,normal player,caught,Narine,Narine,1,2013-04-16,16.0,4.0,2013.0,0.0,1,slow,0,short,1
3412,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,Gurkeerat Singh,b Narine,0.0,1.0,1.0,0.0,0.0,0.0,normal player,bowled,Narine,no fielder,0,2013-04-16,16.0,4.0,2013.0,0.0,1,slow,0,short,1
3413,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,MS Gony,b Kallis,42.0,18.0,20.0,4.0,3.0,233.33,normal player,bowled,Kallis,no fielder,0,2013-04-16,16.0,4.0,2013.0,8.0,0,aggressive,0,short,7
3414,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,PP Chawla,not out,11.0,8.0,20.0,2.0,0.0,137.5,normal player,not out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,3.0,0,medium,0,short,4
3415,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,P Kumar,c Pathan b Kallis,1.0,2.0,2.0,0.0,0.0,50.0,normal player,caught,Kallis,Pathan,1,2013-04-16,16.0,4.0,2013.0,1.0,0,slow,0,short,1
3416,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,P Awana,not out,0.0,0.0,1.0,0.0,0.0,0.0,normal player,not out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,0.0,0,slow,0,short,1
3417,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,MS Bisla,c †Gilchrist b Kumar,0.0,1.0,1.0,0.0,0.0,0.0,wicket keeper,caught,Kumar,†Gilchrist,1,2013-04-16,16.0,4.0,2013.0,0.0,1,slow,0,short,1
3418,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,G Gambhir,c †Gilchrist b Gony,60.0,39.0,60.0,9.0,0.0,153.84,captain,caught,Gony,†Gilchrist,1,2013-04-16,16.0,4.0,2013.0,24.0,0,aggressive,1,average,8
3419,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,JH Kallis,c Mandeep Singh b Azhar Mahmood,1.0,6.0,4.0,0.0,0.0,16.66,normal player,caught,Azhar Mahmood,Mandeep Singh,1,2013-04-16,16.0,4.0,2013.0,1.0,0,slow,0,short,1
3420,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,EJG Morgan,c Hussey b Azhar Mahmood,47.0,38.0,64.0,6.0,0.0,123.68,normal player,caught,Azhar Mahmood,Hussey,1,2013-04-16,16.0,4.0,2013.0,23.0,0,medium,0,average,5
3421,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,MK Tiwary,b Awana,1.0,7.0,19.0,0.0,0.0,14.28,normal player,bowled,Awana,no fielder,0,2013-04-16,16.0,4.0,2013.0,1.0,0,slow,0,short,1
3422,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,YK Pathan,c Miller b Kumar,13.0,16.0,28.0,2.0,0.0,81.25,normal player,caught,Kumar,Miller,1,2013-04-16,16.0,4.0,2013.0,5.0,0,slow,0,short,1
3423,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,DB Das,lbw b Azhar Mahmood,1.0,3.0,6.0,0.0,0.0,33.33,normal player,lbw,Azhar Mahmood,no fielder,0,2013-04-16,16.0,4.0,2013.0,1.0,0,slow,0,short,1
3424,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,R Bhatia,b Awana,16.0,6.0,8.0,0.0,2.0,266.66,normal player,bowled,Awana,no fielder,0,2013-04-16,16.0,4.0,2013.0,4.0,0,aggressive,0,short,7
3425,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,SMSM Senanayake,run out (†Gilchrist/Kumar),1.0,2.0,8.0,0.0,0.0,50.0,normal player,run out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,1.0,0,slow,0,short,1
3426,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,SP Narine,not out,1.0,2.0,7.0,0.0,0.0,50.0,normal player,not out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,1.0,0,slow,0,short,1
3427,20th match (D/N),Kings XI Punjab,Kolkata Knight Riders,L Balaji,not out,0.0,0.0,2.0,0.0,0.0,0.0,normal player,not out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,0.0,0,slow,0,short,1
3428,21,Delhi Daredevils,Royal Challengers Bangalore,DA Warner,c & b Vinay Kumar,15.0,13.0,27.0,3.0,0.0,115.38,normal player,caught,Vinay Kumar,Vinay Kumar,1,2013-04-16,16.0,4.0,2013.0,3.0,0,medium,0,short,4
3429,21,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,c Kohli b McDonald,25.0,23.0,30.0,4.0,0.0,108.69,normal player,caught,McDonald,Kohli,1,2013-04-16,16.0,4.0,2013.0,9.0,0,medium,0,average,5
3430,21,Delhi Daredevils,Royal Challengers Bangalore,MC Juneja,c Vinay Kumar b Unadkat,17.0,16.0,26.0,2.0,0.0,106.25,normal player,caught,Unadkat,Vinay Kumar,1,2013-04-16,16.0,4.0,2013.0,9.0,0,medium,0,short,4
3431,21,Delhi Daredevils,Royal Challengers Bangalore,DPMD Jayawardene,run out (Vinay Kumar),28.0,31.0,56.0,2.0,0.0,90.32,captain,run out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,20.0,0,slow,0,average,2
3432,21,Delhi Daredevils,Royal Challengers Bangalore,BJ Rohrer,c Kohli b Unadkat,14.0,14.0,12.0,2.0,0.0,100.0,normal player,caught,Unadkat,Kohli,1,2013-04-16,16.0,4.0,2013.0,6.0,0,medium,0,short,4
3433,21,Delhi Daredevils,Royal Challengers Bangalore,KM Jadhav,not out,29.0,16.0,27.0,2.0,1.0,181.25,wicket keeper,not out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,15.0,0,aggressive,0,short,7
3434,21,Delhi Daredevils,Royal Challengers Bangalore,IK Pathan,not out,19.0,8.0,7.0,2.0,1.0,237.5,normal player,not out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,5.0,0,aggressive,0,short,7
3435,21,Delhi Daredevils,Royal Challengers Bangalore,CH Gayle,c Yadav b Morkel,13.0,9.0,18.0,0.0,2.0,144.44,normal player,caught,Morkel,Yadav,1,2013-04-16,16.0,4.0,2013.0,1.0,0,medium,0,short,4
3436,21,Delhi Daredevils,Royal Challengers Bangalore,KL Rahul,c Jayawardene b Nehra,12.0,12.0,14.0,2.0,0.0,100.0,normal player,caught,Nehra,Jayawardene,1,2013-04-16,16.0,4.0,2013.0,4.0,0,medium,0,short,4
3437,21,Delhi Daredevils,Royal Challengers Bangalore,V Kohli,c Jayawardene b Yadav,65.0,50.0,76.0,7.0,1.0,130.0,captain,caught,Yadav,Jayawardene,1,2013-04-16,16.0,4.0,2013.0,31.0,0,medium,1,average,5
3438,21,Delhi Daredevils,Royal Challengers Bangalore,AB de Villiers,run out (Morkel),39.0,32.0,58.0,3.0,1.0,121.87,normal player,run out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,21.0,0,medium,0,average,5
3439,21,Delhi Daredevils,Royal Challengers Bangalore,AB McDonald,c & b Nadeem,0.0,2.0,1.0,0.0,0.0,0.0,normal player,caught,Nadeem,Nadeem,1,2013-04-16,16.0,4.0,2013.0,0.0,1,slow,0,short,1
3440,21,Delhi Daredevils,Royal Challengers Bangalore,KB Arun Karthik,run out (Pathan/Morkel),5.0,5.0,6.0,0.0,0.0,100.0,wicket keeper,run out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,5.0,0,medium,0,short,4
3441,21,Delhi Daredevils,Royal Challengers Bangalore,J Syed Mohammad,c Warner b Yadav,1.0,2.0,1.0,0.0,0.0,50.0,normal player,caught,Yadav,Warner,1,2013-04-16,16.0,4.0,2013.0,1.0,0,slow,0,short,1
3442,21,Delhi Daredevils,Royal Challengers Bangalore,R Vinay Kumar,not out,1.0,1.0,9.0,0.0,0.0,100.0,normal player,not out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,1.0,0,medium,0,short,4
3443,21,Delhi Daredevils,Royal Challengers Bangalore,R Rampaul,not out,12.0,7.0,7.0,0.0,1.0,171.42,normal player,not out,no bowler,no fielder,0,2013-04-16,16.0,4.0,2013.0,6.0,0,aggressive,0,short,7
3444,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,PA Patel,b Kumar,12.0,9.0,13.0,2.0,0.0,133.33,wicket keeper,bowled,Kumar,no fielder,0,2013-04-17,17.0,4.0,2013.0,4.0,0,medium,0,short,4
3445,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,Q de Kock,c Marsh b Dinda,2.0,8.0,8.0,0.0,0.0,25.0,normal player,caught,Dinda,Marsh,1,2013-04-17,17.0,4.0,2013.0,2.0,0,slow,0,short,1
3446,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,GH Vihari,c Finch b Kumar,1.0,8.0,15.0,0.0,0.0,12.5,normal player,caught,Kumar,Finch,1,2013-04-17,17.0,4.0,2013.0,1.0,0,slow,0,short,1
3447,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,CL White,b Kumar,0.0,1.0,1.0,0.0,0.0,0.0,captain,bowled,Kumar,no fielder,0,2013-04-17,17.0,4.0,2013.0,0.0,1,slow,0,short,1
3448,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,BB Samantray,c Pandey b Sharma,37.0,37.0,54.0,3.0,1.0,100.0,normal player,caught,Sharma,Pandey,1,2013-04-17,17.0,4.0,2013.0,19.0,0,medium,0,average,5
3449,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,KV Sharma,lbw b Sharma,7.0,13.0,21.0,0.0,0.0,53.84,normal player,lbw,Sharma,no fielder,0,2013-04-17,17.0,4.0,2013.0,7.0,0,slow,0,short,1
3450,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,NLTC Perera,c †Uthappa b Marsh,2.0,4.0,5.0,0.0,0.0,50.0,normal player,caught,Marsh,†Uthappa,1,2013-04-17,17.0,4.0,2013.0,2.0,0,slow,0,short,1
3451,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,A Mishra,run out (Nayar/†Uthappa),30.0,24.0,42.0,3.0,0.0,125.0,normal player,run out,no bowler,no fielder,0,2013-04-17,17.0,4.0,2013.0,18.0,0,medium,0,average,5
3452,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,A Ashish Reddy,not out,19.0,15.0,24.0,0.0,1.0,126.66,normal player,not out,no bowler,no fielder,0,2013-04-17,17.0,4.0,2013.0,13.0,0,medium,0,short,4
3453,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,DW Steyn,not out,4.0,1.0,1.0,1.0,0.0,400.0,normal player,not out,no bowler,no fielder,0,2013-04-17,17.0,4.0,2013.0,0.0,0,aggressive,0,short,7
3454,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,RV Uthappa,c Samantray b Perera,22.0,14.0,19.0,4.0,0.0,157.14,wicket keeper,caught,Perera,Samantray,1,2013-04-17,17.0,4.0,2013.0,6.0,0,aggressive,0,short,7
3455,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,AJ Finch,c de Kock b Perera,16.0,13.0,21.0,3.0,0.0,123.07,normal player,caught,Perera,de Kock,1,2013-04-17,17.0,4.0,2013.0,4.0,0,medium,0,short,4
3456,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,TL Suman,lbw b KV Sharma,12.0,14.0,17.0,1.0,0.0,85.71,normal player,lbw,KV Sharma,no fielder,0,2013-04-17,17.0,4.0,2013.0,8.0,0,slow,0,short,1
3457,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,SPD Smith,c Ashish Reddy b I Sharma,17.0,25.0,33.0,0.0,0.0,68.0,normal player,caught,I Sharma,Ashish Reddy,1,2013-04-17,17.0,4.0,2013.0,17.0,0,slow,0,average,2
3458,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,AD Mathews,c Steyn b Mishra,20.0,24.0,46.0,1.0,0.0,83.33,captain,caught,Mishra,Steyn,1,2013-04-17,17.0,4.0,2013.0,16.0,0,slow,0,average,2
3459,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,MR Marsh,c Ashish Reddy b Steyn,14.0,13.0,19.0,1.0,1.0,107.69,normal player,caught,Steyn,Ashish Reddy,1,2013-04-17,17.0,4.0,2013.0,4.0,0,medium,0,short,4
3460,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,AM Nayar,c Samantray b Perera,0.0,2.0,1.0,0.0,0.0,0.0,normal player,caught,Perera,Samantray,1,2013-04-17,17.0,4.0,2013.0,0.0,1,slow,0,short,1
3461,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,MK Pandey,not out,7.0,6.0,12.0,1.0,0.0,116.66,normal player,not out,no bowler,no fielder,0,2013-04-17,17.0,4.0,2013.0,3.0,0,medium,0,short,4
3462,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,B Kumar,lbw b Mishra,0.0,1.0,1.0,0.0,0.0,0.0,normal player,lbw,Mishra,no fielder,0,2013-04-17,17.0,4.0,2013.0,0.0,1,slow,0,short,1
3463,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,R Sharma,b Mishra,0.0,1.0,1.0,0.0,0.0,0.0,normal player,bowled,Mishra,no fielder,0,2013-04-17,17.0,4.0,2013.0,0.0,1,slow,0,short,1
3464,22nd match (D/N),Sunrisers Hyderabad,Pune Warriors,AB Dinda,b Mishra,0.0,1.0,1.0,0.0,0.0,0.0,normal player,bowled,Mishra,no fielder,0,2013-04-17,17.0,4.0,2013.0,0.0,1,slow,0,short,1
3465,23rd match (N),Rajasthan Royals,Mumbai Indians,SR Watson,c †Karthik b Pollard,31.0,25.0,35.0,5.0,1.0,124.0,normal player,caught,Pollard,†Karthik,1,2013-04-17,17.0,4.0,2013.0,5.0,0,medium,0,average,5
3466,23rd match (N),Rajasthan Royals,Mumbai Indians,AM Rahane,not out,68.0,54.0,96.0,8.0,1.0,125.92,normal player,not out,no bowler,no fielder,0,2013-04-17,17.0,4.0,2013.0,30.0,0,medium,1,Long,
3467,23rd match (N),Rajasthan Royals,Mumbai Indians,DH Yagnik,c Tendulkar b Harbhajan Singh,34.0,24.0,30.0,4.0,1.0,141.66,wicket keeper,caught,Harbhajan Singh,Tendulkar,1,2013-04-17,17.0,4.0,2013.0,12.0,0,medium,0,average,5
3468,23rd match (N),Rajasthan Royals,Mumbai Indians,STR Binny,run out (Johnson/Ojha),4.0,4.0,9.0,0.0,0.0,100.0,normal player,run out,no bowler,no fielder,0,2013-04-17,17.0,4.0,2013.0,4.0,0,medium,0,short,4
3469,23rd match (N),Rajasthan Royals,Mumbai Indians,BJ Hodge,not out,27.0,15.0,15.0,0.0,2.0,180.0,normal player,not out,no bowler,no fielder,0,2013-04-17,17.0,4.0,2013.0,15.0,0,aggressive,0,short,7
3470,23rd match (N),Rajasthan Royals,Mumbai Indians,SR Tendulkar,c Trivedi b Chandila,1.0,3.0,2.0,0.0,0.0,33.33,normal player,caught,Chandila,Trivedi,1,2013-04-17,17.0,4.0,2013.0,1.0,0,slow,0,short,1
3471,23rd match (N),Rajasthan Royals,Mumbai Indians,RT Ponting,c & b Chandila,4.0,9.0,10.0,0.0,0.0,44.44,captain,caught,Chandila,Chandila,1,2013-04-17,17.0,4.0,2013.0,4.0,0,slow,0,short,1
3472,23rd match (N),Rajasthan Royals,Mumbai Indians,KD Karthik,c Hodge b Faulkner,30.0,32.0,51.0,3.0,0.0,93.75,wicket keeper,caught,Faulkner,Hodge,1,2013-04-17,17.0,4.0,2013.0,18.0,0,slow,0,average,2
3473,23rd match (N),Rajasthan Royals,Mumbai Indians,RG Sharma,c Watson b Trivedi,2.0,7.0,12.0,0.0,0.0,28.57,normal player,caught,Trivedi,Watson,1,2013-04-17,17.0,4.0,2013.0,2.0,0,slow,0,short,1
3474,23rd match (N),Rajasthan Royals,Mumbai Indians,KA Pollard,b Binny,1.0,7.0,7.0,0.0,0.0,14.28,normal player,bowled,Binny,no fielder,0,2013-04-17,17.0,4.0,2013.0,1.0,0,slow,0,short,1
3475,23rd match (N),Rajasthan Royals,Mumbai Indians,AT Rayudu,lbw b Cooper,27.0,29.0,47.0,2.0,0.0,93.1,normal player,lbw,Cooper,no fielder,0,2013-04-17,17.0,4.0,2013.0,19.0,0,slow,0,average,2
